book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,title_length,authors_count,rating_deviation
9116,31300,31300,937152,162,Agatha Christie,1964,"A Caribbean Mystery (Miss Marple, #10)",eng,3.77,14459,17371,787,119,899,5710,6728,3915,38,1,45725.896878130225
9117,59882,59882,1429972,52,Danielle Steel,1994,Accident,eng,3.93,10301,11123,301,172,638,2865,3570,3878,8,1,23984.67323473883
9118,17707603,17707603,24757132,13,"Brian Kilmeade, Don Yaeger",2013,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,eng,3.77,8428,10781,1384,238,762,2950,4138,2693,79,2,26693.01895649754
9119,43841,43841,6417933,13,Sharon Kay Penman,1994,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",eng,4.27,10761,11624,665,143,274,1528,4067,5612,71,1,21263.683971094288
9120,533675,533675,521194,4,"Eugene Bradley Coco, Ron Dias",1992,Pinocchio,eng,4.33,10615,10627,25,130,358,1704,2158,6277,9,2,14337.283326432671
9121,13573419,13573419,19154394,4,Peter F. Hamilton,2012,Great North Road,eng,4.06,8639,10962,1025,124,433,1948,4647,3810,16,1,25179.797821565404
9122,15768536,15768536,21474681,3,Christine Zolendz,2012,"Fall From Grace (Mad World, #1)",en-GB,4.03,20488,20547,1387,514,1088,3565,7451,7929,31,1,42166.95947875602
9123,5697,5697,6624705,9,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1896,The Complete Short Novels,eng,4.47,9424,9738,122,59,155,911,2667,5946,25,3,13659.522988293284
9124,900070,900070,2813766,22,"Stan Berenstain, Jan Berenstain",1978,The Berenstain Bears Go to School,en-US,4.28,14043,14191,82,168,412,2509,3251,7851,33,2,21194.046189838627
9125,502406,502406,1320588,27,H.A. Rey,1947,Curious George Takes a Job,eng,4.28,12254,12478,80,143,387,2150,2939,6859,26,1,18844.02843724956
9126,106859,106859,102997,14,"Jeph Loeb, Tim Sale, Bjarne Hansen",2001,Superman for All Seasons,en-US,4.08,10331,10792,316,153,492,2130,3600,4417,24,3,21627.126423276502
9127,22995,22995,1144595,140,"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco",1945,La casa de Bernarda Alba,eng,3.77,9611,12070,420,248,942,3391,4274,3215,24,3,28910.101814415906
9128,9065265,9065265,13943349,20,Sherrilyn Kenyon,2011,"Retribution (Dark-Hunter, #19)",en-US,4.12,15771,18022,1097,198,822,3375,5841,7786,30,1,34941.28013760958
9129,23960,23960,24880,34,Irvine Welsh,2001,Glue,eng,3.84,9184,10153,241,241,623,2605,3778,2906,4,1,23937.27110410716
9130,17449197,17449197,24333509,21,A.G. Howard,2014,"Unhinged (Splintered, #2)",eng,4.25,14445,16746,2387,152,545,2418,5404,8227,25,1,29814.7064075003
9131,18161265,18161265,25521824,48,Cecelia Ahern,2014,How to Fall in Love,eng,4.02,9486,13026,1369,191,598,2694,4856,4687,19,1,28516.819094119455
9132,129618,129618,726849,43,Judith McNaught,1994,"Until You (Westmoreland, #3)",en-US,4.12,14256,15950,527,132,636,2941,5681,6560,28,1,32693.176426332288
9133,62479,62479,1349612,27,R.A. Salvatore,2000,"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",en-US,4.15,9647,10575,128,47,333,2048,3744,4403,82,1,21745.23179669031
9134,132152,19169617,127292,68,"Lettie B. Cowman, James Reimann",1904,Streams in the Desert,eng,4.39,5953,9335,219,104,234,1143,2249,5605,21,2,12796.392142474557
9135,7614747,7614747,10074436,13,Jennifer Estep,2010,"Venom (Elemental Assassin, #3)",eng,4.16,17699,18876,814,166,514,3150,7276,7770,30,1,39422.218169103624
9136,13568619,13568619,19147213,26,"Cassandra Clare, Joshua Lewis",2013,The Shadowhunter's Codex,eng,4.06,15497,18520,1575,232,895,3887,6056,7450,24,2,37449.07133909287
9137,121809,121809,117259,6,Chris Heimerdinger,1989,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng,4.01,13112,13340,679,411,574,2693,4514,5148,50,1,26877.939535232385
9138,477338,477338,465559,22,Laurie Faria Stolarz,2003,"Blue is for Nightmares (Blue is for Nightmares, #1)",en-US,3.81,15848,16273,851,589,1396,3975,4919,5394,51,1,33809.467346524914
9139,5417,5417,14960,4,Stephen King,1983,Carrie / 'Salem's Lot / The Shining,eng,4.52,11063,11182,66,82,134,970,2715,7281,35,1,13963.77567876945
9140,1541884,1541884,2492765,30,Kelley Armstrong,2008,"Personal Demon (Women of the Otherworld, #8)",eng,4.06,16371,18169,614,109,616,3838,7043,6563,44,1,40814.866098299295
9141,9329354,9329354,27679568,19,Brandon Sanderson,2011,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",eng,4.67,9792,10117,453,40,93,408,2078,7498,54,1,9690.375643965603
9142,6517407,6517407,6709262,27,Richard Paul Evans,2009,The Christmas List,eng,4.17,10544,10763,899,99,363,1903,3669,4729,18,1,21018.36687819381
9143,7252,7252,10385,15,"Jenna Jameson, Neil Strauss",2004,How to Make Love Like a Porn Star: A Cautionary Tale,eng,3.75,9531,10201,820,222,913,2881,3398,2787,52,2,23844.116042544847
9144,85321,85321,530174,47,Brad Meltzer,1997,The Tenth Justice,eng,3.97,10037,10768,385,175,476,2326,4304,3487,17,1,24976.589149331354
9145,17333237,17333237,24064539,23,Anita Shreve,2013,Stella Bain,eng,3.41,10535,12016,1754,309,1407,4779,4118,1403,11,1,33317.993804926766
9146,7261549,7261549,8329667,27,Derek Landy,2010,"Dark Days (Skulduggery Pleasant, #4)",eng,4.45,12047,13263,560,43,143,1284,4148,7645,36,1,20694.332077961248
9147,228198,228198,9813531,25,Stephen King,1996,"The Green Mile, Part 3: Coffey's Hands",eng,4.5,12232,12698,141,30,146,1142,3464,7916,38,1,17551.617026303356
9148,111306,111306,107202,28,Jacquelyn Frank,2006,"Jacob (Nightwalkers, #1)",eng,4.02,17448,18356,872,490,983,3422,6187,7274,24,1,36496.00136848987
9149,50750,50750,3142,16,Katie MacAlister,2004,You Slay Me (Aisling Grey #1),en-US,4.01,17279,18015,925,320,902,3678,6410,6705,29,1,38163.87094920899
9150,17192373,17192373,23645580,53,Rachel Joyce,2013,Perfect,eng,3.54,8152,10972,1745,352,1197,3535,3976,1912,7,1,28555.411308786002
9151,615233,615233,1283974,18,Norman Bridwell,1966,Clifford's Halloween,eng,4.14,11164,11217,84,189,539,2325,2587,5577,20,1,18218.625958812518
9152,531197,531197,3524192,33,"Philip Pullman, John Lawrence",2003,"Lyra's Oxford (His Dark Materials, #3.5)",en-US,3.52,12665,14684,702,201,1473,5897,4756,2357,40,2,39464.32257423046
9153,8803932,8803932,13678080,19,Rachel Vincent,2011,"If I Die (Soul Screamers, #5)",eng,4.32,14153,14810,1160,216,420,1890,4240,8044,29,1,23261.035732613098
9154,14781219,14781219,20434290,34,"James Patterson, Mark T. Sullivan",2013,Private Berlin (Private #5),eng,3.9,10043,12432,1013,168,578,3137,5035,3514,27,2,30544.31328828829
9155,227590,227590,3230132,40,Lisa Gardner,1999,The Other Daughter,eng,3.99,11649,13182,798,99,521,2979,5402,4181,18,1,31493.57587467759
9156,765193,765193,1831295,29,"Mary Hoffman, Caroline Binch",1991,Amazing Grace,en-US,4.33,10959,11064,667,90,291,1541,3111,6031,13,2,17566.05550614606
9157,110692,110692,2063379,30,"David Eddings, Leigh Eddings",2000,The Redemption of Althalus,eng,3.82,11508,12981,419,583,1181,2823,3858,4536,26,2,25685.56716893922
9158,44543,44543,220527,27,Emma Donoghue,2000,Slammerkin,eng,3.69,11271,12483,1266,327,1063,3484,4836,2773,10,1,31599.80071056637
9159,60220,60220,58584,26,Rachel Gibson,1998,"Simply Irresistible (Chinooks Hockey Team, #1)",eng,3.86,16945,18453,658,429,981,4618,7173,5252,46,1,44084.28307483878
9160,11235783,11235783,16161897,24,Julie James,2012,"About That Night (FBI/US Attorney, #3)",eng,4.07,18193,19359,1201,105,605,3830,8177,6642,38,1,45308.785481171544
9161,1087205,1087205,2902199,16,Bisco Hatori,2004,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",eng,4.44,12788,12913,179,92,209,1445,3337,7830,69,1,18016.471828389993
9162,37377,37377,37262,20,Nancy Tillman,2005,On the Night You Were Born,en-US,4.35,11125,11894,439,146,433,1522,2793,7000,26,1,16465.29266016479
9163,11104030,11104030,16026187,9,Rachel Bertsche,2011,MWF Seeking BFF: My Yearlong Search For A New Best Friend,eng,3.44,11001,11583,1654,567,1543,3792,3641,2040,57,1,28463.320600880605
9164,20886354,20886354,40227944,21,"Brandon Sanderson, Jon Foster",2014,"Skin Deep (Legion, #2)",eng,4.11,8317,11210,950,31,232,1988,5179,3780,22,2,27118.795994647637
9165,22895264,22895264,42465462,16,Jennifer L. Armentrout,2014,"Wicked (A Wicked Saga, #1)",eng,4.08,14009,16008,2093,315,733,2802,5603,6555,26,1,31975.127413793107
9166,6953500,6953500,7188482,33,Meg Cabot,2010,"Insatiable (Insatiable, #1)",eng,3.44,18463,20151,2290,992,2688,6597,6224,3650,27,1,49075.345662250016
9167,22600903,34371311,41391574,12,J.  Daniels,2014,"Where I Belong (Alabama Summer, #1)",eng,4.05,13110,19328,1508,432,895,3527,6922,7552,35,1,39633.00364238411
9168,366337,366337,4083757,54,Debbie Macomber,2007,"Back on Blossom Street (Blossom Street, #4)",eng,4.14,11757,12953,668,69,335,2476,4866,5207,43,1,27499.14995908284
9169,8257435,8257435,13105229,52,"François Lelord, Lorenza García",2002,Hector and the Search for Happiness,eng,3.47,8084,11195,1393,475,1400,3740,3579,2001,35,2,27865.36370254578
9170,241969,241969,1345521,25,Joshilyn Jackson,2006,"Between, Georgia",en-US,3.87,11098,11873,1112,130,597,3126,4902,3118,16,1,30055.183063252756
9171,33729,33729,726930,38,Jennifer Crusie,2002,"Faking It (Dempseys, #2)",eng,3.9,15216,16386,737,222,908,4193,5978,5085,24,1,38090.45162943977
9172,17801,17801,6179816,53,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997,Underground: The Tokyo Gas Attack and the Japanese Psyche,eng,3.89,8405,10612,778,77,522,2761,4425,2827,57,3,26955.221982661136
9173,27298,27298,27945,37,Indu Sundaresan,2002,"The Twentieth Wife (Taj Mahal Trilogy, #1)",en-US,4.03,9873,10772,1240,123,472,2093,4360,3724,42,1,24545.758555514294
9174,15059301,23229220,20713994,13,Erica Stevens,2012,"Captured (The Captive, #1)",en-GB,4.06,12468,15647,1153,377,768,2736,5388,6378,26,1,30925.09809036876
9175,99461,99461,17330,16,Piers Anthony,1980,Split Infinity  (Apprentice Adept #1),eng,3.94,13299,14043,311,169,739,3385,5242,4508,37,1,32437.54507014171
9176,44360,44360,425815,20,Rob Bell,2007,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,en-US,3.82,8999,9487,612,322,643,2321,3374,2827,77,1,21428.309933593337
9177,5556595,5556595,5727718,45,Isabel Wolff,2009,A Vintage Affair,en-GB,3.8,11104,13877,1892,148,764,3963,5863,3139,16,1,36725.93100814297
9178,302998,302998,1452188,70,Hanif Kureishi,1990,The Buddha of Suburbia,eng,3.72,8683,10891,609,247,812,3062,4438,2332,22,1,28319.790608759526
9179,11544466,11544466,16484181,17,Sarah Crossan,2012,"Breathe (Breathe, #1)",en-US,3.69,13504,14779,1705,433,1323,4281,5109,3633,21,1,35496.919108870694
9180,64949,64949,888389,53,"Brian Coffey, Dean Koontz",1980,The Voice of the Night,eng,3.91,12897,13626,311,188,793,3634,4464,4547,22,2,30161.578501394393
9181,25837338,25837338,44211483,7,Alex Rosenberg,2015,The Girl from Krakow,eng,3.79,9585,9690,622,393,772,2207,3451,2867,20,1,21581.26936016512
9182,6452731,6452731,6642936,58,Michael J. Sandel,2009,Justice: What's the Right Thing to Do?,en-US,4.25,8060,10065,887,83,266,1299,3843,4574,38,1,19724.522230501738
9183,22608582,22608582,42145710,34,Mitchell Zuckoff,2014,13 Hours: The Inside Account of What Really Happened In Benghazi,eng,4.26,8692,12435,1180,175,313,1575,4461,5911,64,1,23026.63675914757
9184,6916963,6916963,6527884,23,Richelle Mead,2010,"Succubus Shadows (Georgina Kincaid, #5)",en-US,4.18,18822,20507,933,134,634,3436,7530,8773,39,1,41568.31902569854
9185,6505109,6505109,6696695,50,Leila Meacham,2010,Roses,en-US,4.02,10837,12279,1891,268,636,2244,4509,4622,5,1,25777.90207508755
9186,33726,33726,1657338,44,Jennifer Crusie,1999,Crazy For You,eng,3.78,14318,15487,520,214,970,4718,5632,3953,13,1,38413.05623167818
9187,4016515,4016515,4062985,25,Maya Angelou,2008,Letter to My Daughter,eng,4.08,9933,11305,1341,120,513,2199,4028,4445,21,1,23621.045944272446
9188,393060,393060,953226,51,Lionel Shriver,2007,The Post-Birthday World,eng,3.52,10415,11618,1758,648,1334,3315,3986,2335,23,1,27913.524906180064
9189,349129,349129,339403,21,Mordicai Gerstein,2003,The Man Who Walked Between the Towers,en-GB,4.14,12022,12557,1234,192,472,2302,4021,5570,37,1,23748.357886437843
9190,14367051,14367051,20009001,5,Cassandra Clare,2012,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",eng,4.59,10426,11483,264,114,147,826,2137,8259,121,1,11214.186185665767
9191,54120,54120,895682,86,"José Saramago, Margaret Jull Costa",2002,The Double,en-US,3.84,6430,10099,799,174,627,2492,4134,2672,10,2,25097.162903257748
9192,5996209,5996209,6170488,25,Richelle Mead,2008,"Thorn Queen (Dark Swan, #2)",en-GB,4.12,17026,18859,784,176,669,3379,7118,7517,27,1,39777.11294766424
9193,697210,697210,683528,30,Jacqueline Sheehan,2007,"Lost & Found (Rocky Pelligrino, #1)",eng,3.71,9474,10777,1216,194,846,3261,4049,2427,35,1,27481.83600909344
9194,543505,543505,1502964,120,Beatrix Potter,1905,The Tale of Mrs. Tiggy-Winkle,eng,4.19,12873,13247,188,151,470,2483,3702,6441,29,1,23052.621116479204
9195,76668,76668,2318460,12,Piers Anthony,1988,"For Love of Evil (Incarnations of Immortality, #6)",eng,4.1,12399,12665,202,133,590,2379,4337,5226,50,1,25538.16316620608
9196,13543138,13543138,18984429,33,Sarah Jio,2012,Blackberry Winter,eng,3.96,10907,12704,1813,187,710,2615,5166,4026,17,1,29747.544540302268
9197,11318,11318,2024704,56,Raymond Chandler,2004,Trouble Is My Business,eng,4.05,9020,9466,232,286,308,1629,3666,3577,22,1,19886.93939361927
9198,24761,24761,1219592,21,Madeleine L'Engle,1989,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",eng,3.86,13596,15174,593,208,906,4110,5507,4443,50,1,35967.32401739818
9199,127249,127249,72567,55,Steve Berry,2005,The Third Secret,eng,3.84,10809,12179,622,185,687,3291,4725,3291,16,1,29967.19109614911
9200,2854962,2854962,2881096,19,Jenny Nimmo,2008,"Charlie Bone and the Shadow (The Children of the Red King, #7)",eng,4.02,13322,13669,272,206,618,3148,4478,5219,62,1,28391.929064306096
9201,38548,38548,38310,37,Lynsay Sands,2004,Love Bites (Argeneau #2),eng,4.12,17118,19269,662,167,683,3809,6659,7951,24,1,39268.18315844102
9202,17727276,17727276,24806264,45,Hillary Rodham Clinton,2013,Hard Choices,eng,3.57,8724,9724,1049,682,830,2699,3253,2260,12,1,22091.732073220897
9203,137894,137894,132914,6,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999,"Batman: No Man's Land, Vol. 1",eng,4.11,9269,9297,91,123,465,1842,2701,4166,29,4,17143.350507690655
9204,9854,9854,1693873,34,"Jeffrey D. Sachs, Bono",2005,The End of Poverty,eng,3.66,7917,8718,682,219,770,2640,3241,1848,18,2,22209.719876118375
9205,11076123,11076123,15997604,39,Esi Edugyan,2011,Half Blood Blues,eng,3.63,8911,11506,1392,256,1039,3468,4690,2053,16,1,30990.52214322962
9206,15655,15655,17490,14,Katrina Kittle,2006,The Kindness of Strangers,en-US,4.0,10627,11313,1452,167,420,2221,4888,3617,25,1,26893.598603376646
9207,13132816,13132816,18309264,18,Robin Benway,2015,Emmy & Oliver,eng,3.91,13260,14587,2284,281,718,3410,5811,4367,13,1,34634.40688078426
9208,22040598,22040598,41363353,18,Scott McCloud,2015,The Sculptor,eng,4.0,10038,10902,1789,327,655,1981,3614,4325,12,1,21387.983580994314
9209,22504701,22504701,41951492,11,Victoria Jamieson,2015,Roller Girl,eng,4.27,18014,18787,2511,444,591,2116,5854,9782,11,1,30508.873395965296
9210,160988,160988,190629,15,P.D. Eastman,1968,The Best Nest,en-US,4.19,11906,12032,148,132,484,2300,3148,5968,13,1,20334.67005319149
9211,7296271,7296271,8632949,29,J.L. Bourne,2010,"Beyond Exile (Day by Day Armageddon,# 2)",eng,4.08,8923,9976,408,114,448,1852,3667,3895,40,1,21012.03218524459
9212,1105093,1105093,205014,23,Randall Wallace,1995,Braveheart,eng,4.19,10729,10837,76,218,473,1642,3230,5274,10,1,18580.623330257455
9213,21327,21327,2542586,15,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",eng,4.1,13772,14055,485,68,343,2821,5705,5118,54,6,31906.920704375665
9214,98687,98687,1363157,34,André Aciman,2007,Call Me by Your Name,eng,4.13,10154,12024,1549,304,632,1799,3698,5591,20,1,21155.4549334664
9215,15836,15836,253710,59,Anne Michaels,1996,Fugitive Pieces,eng,3.95,10642,11449,929,310,772,2388,3745,4234,15,1,23383.799069787754
9216,15549,15549,1112930,45,Terry Brooks,2006,"Armageddon's Children (Genesis of Shannara, #1)",eng,4.09,11107,12790,623,121,487,2452,4793,4937,47,1,27387.020023455825
9217,376613,376613,817262,32,Richard   Preston,1997,The Cobra Event,en-US,4.0,10505,11650,504,154,505,2523,4504,3964,15,1,26446.70128755365
9218,13115995,13115995,18289996,15,Brodi Ashton,2013,"Everbound (Everneath, #2)",en-US,4.06,15865,16560,1678,261,833,3136,5676,6654,25,1,33523.06905797101
9219,5291189,5291189,5358612,23,Richard Stearns,2009,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,en-US,4.18,9512,9982,575,219,385,1527,3108,4743,115,1,17570.555776397516
9220,300650,300650,291719,28,Gary Ezzo,1993,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,eng,3.58,5939,9356,1804,795,918,2214,2964,2465,69,1,19543.897336468577
9221,9722217,9722217,14610992,3,نور عبدالمجيد,2012,رغم الفراق,ara,3.97,7822,7845,1198,343,570,1342,2331,3259,10,1,14153.047119184195
9222,71984,71984,69695,18,Steve Coll,2004,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",eng,4.28,9066,9638,656,66,175,1276,3597,4524,116,1,18506.626959950197
9223,61794,61794,362,413,Anonymous,1554,La vida del Lazarillo de Tormes,spa,3.49,7748,12456,475,511,1550,4166,3805,2424,31,1,30311.463025048168
9224,25866725,25866725,44874884,8,E.C. Diskin,2015,Broken Grace,eng,3.92,10020,10265,613,159,551,2340,4157,3058,12,1,24596.4095275207
9225,161846,161846,812592,77,John Wyndham,1957,The Midwich Cuckoos,eng,3.93,10841,12926,632,93,531,3167,5580,3555,19,1,32795.30513538604
9226,20874139,20874139,26171345,11,Phyllis T. Smith,2011,I Am Livia,en-US,3.93,9302,9457,852,149,474,2046,3987,2801,10,1,22890.41091360897
9227,2306910,2306910,6507546,47,Sandra Brown,2008,Smoke Screen,en-US,3.98,11245,12399,767,88,443,2920,5157,3791,12,1,30191.508752318736
9228,7894870,7894870,10011055,7,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010,Bone: Tall Tales,eng,4.38,9084,9151,151,97,271,1228,1979,5576,16,3,12052.426661567042
9229,19156898,19156898,27112723,22,"Jennifer L. Holm, Tad Carpenter",2014,The Fourteenth Goldfish,eng,3.87,9532,13096,2089,383,734,3117,4836,4026,23,2,29785.40711056811
9230,988170,988170,1952538,16,"Kathryn Jackson, Gustav Tenggren",1952,Tawny Scrawny Lion,eng,4.16,12407,12632,99,138,496,2719,3138,6141,18,2,21569.59073147562
9231,298816,298816,289909,20,Don Richardson,1974,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,eng,4.31,8832,9128,238,102,227,1206,2811,4782,85,1,15220.929412795793
9232,400,400,1011400,65,Don DeLillo,1988,Libra,eng,3.98,10195,11342,633,156,534,2312,4740,3600,5,1,26813.567021689298
9233,18990,18990,79986,114,John le Carré,1977,The Honourable Schoolboy,eng,3.94,9346,11827,599,83,467,2832,5109,3336,24,1,29788.350332290524
9234,1593623,1593623,1202854,25,Robin Hobb,2007,"Renegade's Magic (Soldier Son, #3)",eng,3.46,10164,11715,402,593,1601,3693,3465,2363,34,1,27552.468536064873
9235,16148938,16148938,21983905,7,Hugh Howey,2012,"Second Shift: Order (Shift, #2)",eng,4.26,10110,10366,451,22,154,1395,4300,4495,31,1,21677.42814586147
9236,13105,13105,2591755,80,James Redfield,1996,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",en-CA,3.61,8795,9485,346,355,1068,2844,2857,2361,62,1,21745.854596731682
9237,820394,820394,2444564,69,Jed Rubenfeld,2006,"The Interpretation of Murder (Freud, #1)",eng,3.51,9781,10909,1143,299,1182,3804,3864,1760,40,1,28937.31667338895
9238,8172,8172,11126,16,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003,Superman: Birthright,en-GB,4.12,9253,9360,355,123,403,1734,3087,4013,20,6,18239.263696581194
9239,141935,141935,136898,24,"Margret Rey, H.A. Rey, Martha Weston",2003,Curious George Visits the Library,en-US,4.25,10561,10629,71,134,368,1927,2486,5714,33,3,16333.937929250165
9240,45369,45369,2270654,16,Julian Barnes,2005,Arthur & George,eng,3.7,10131,12297,1291,183,891,3641,5346,2236,15,1,33910.60916483695
9241,381787,20214789,371565,8,Gerald N. Lund,1992,"Truth Will Prevail (The Work and the Glory, #3)",eng,4.3,9081,10604,198,33,191,1484,3732,5164,47,1,19735.734930215014
9242,16029994,16029994,21799599,20,Karina Halle,2013,"Sins & Needles (The Artists Trilogy, #1)",eng,3.98,18391,20756,2629,650,1150,3759,7535,7662,40,1,43072.82573135479
9243,61505,61505,59819,94,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936,A Little History of the World,eng,4.1,8297,11017,1190,120,413,1962,4245,4277,29,3,23578.041091041116
9244,8542839,8542839,13410545,10,H.P. Mallory,2010,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",eng,3.85,10228,13938,1110,440,922,3253,5005,4318,49,1,31188.399002726357
9245,836611,836611,349431,15,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000,"Fruits Basket, Vol. 4",en-US,4.39,15336,15506,243,89,313,1917,4253,8934,21,3,23307.270820327616
9246,6758423,6758423,6955056,30,Geneen Roth,2009,"Women, Food and God: An Unexpected Path to Almost Everything",en-US,3.62,10201,11420,1483,541,1287,3066,3552,2974,60,1,25443.92210157618
9247,762134,762134,748227,51,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956,Palace Walk (The Cairo Trilogy #1),eng,4.14,6423,10468,985,129,413,1687,3915,4324,34,3,21424.20534199465
9248,6630751,6630751,3976550,20,Andrew  Peterson,2008,"First to Kill (Nathan McBride, #1)",eng,4.03,7849,10179,437,165,426,1927,4099,3562,34,1,22869.779680715197
9249,109515,109515,105537,23,Frank Bettger,1947,How I Raised Myself from Failure to Success in Selling,eng,4.25,9438,9761,219,161,366,1465,2617,5152,54,1,15440.889073865383
9250,15902792,15902792,21653636,19,Billy Crystal,2013,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",eng,3.89,8225,10271,1699,265,547,2319,4025,3115,83,1,23891.406405413298
9251,152402,152402,2643917,29,Jackie Collins,1985,"Lucky (Lucky Santangelo, #2)",en-US,4.08,9994,10907,235,149,495,2240,3432,4591,28,1,21295.184611717246
9252,24938,24938,25705,16,"Stephen Schwartz, Gregory Maguire",2004,Wicked - Piano/Vocal Arrangement,eng,4.45,10729,10757,38,87,175,1068,2879,6548,32,2,14990.493599516594
9253,432283,432283,1933283,21,Erma Bombeck,1971,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,en-US,4.07,10861,11186,241,69,378,2469,4029,4241,58,1,24215.965673162882
9254,68530,68530,6418603,66,Bernard Cornwell,2002,"Vagabond (The Grail Quest, #2)",en-US,4.09,9680,11666,343,36,272,2246,5169,3943,30,1,27927.77995371164
9255,275247,275247,1085162,442,Frances Hodgson Burnett,1886,Little Lord Fauntleroy,eng,3.81,12712,14964,680,309,1101,4201,4935,4418,22,1,34241.28620956963
9256,16762211,16762211,23013398,6,Cheryl McIntyre,2012,"Sometimes Never (Sometimes Never, #1)",eng,3.94,15306,16854,785,327,879,3664,6572,5412,37,1,38716.54555357779
9257,11350430,11350430,16280157,15,George R.R. Martin,2010,"The Mystery Knight (The Tales of Dunk and Egg, #3)",eng,4.2,11058,11445,387,30,189,1731,4973,4522,50,1,25439.175535168197
9258,12710106,12710106,17843610,12,Olivia Cunning,2012,"Double Time (Sinners on Tour, #5)",en-US,4.14,20484,22130,1507,321,945,3759,7360,9745,33,1,42292.3417623136
9259,8288246,8288246,13136697,26,Holly Black,2011,"Red Glove (Curse Workers, #2)",en-US,3.98,16108,17664,1677,245,685,3798,7379,5557,29,1,42040.55297327898
9260,13237327,13237327,18435172,29,Rhonda Byrne,2012,"The Magic (The Secret, #3)",eng,4.14,8066,9540,597,325,513,1427,2472,4803,26,1,14876.657295597484
9261,24044596,24044596,43644221,6,Mariana Zapata,2015,Kulti,eng,4.36,16112,19214,2158,271,483,2014,5737,10709,5,1,29692.146770063497
9262,44399,44399,1251970,28,"Bill Hybels, Lavonne Neff",1988,Too Busy Not to Pray: Slowing Down to Be With God,en-US,4.14,8422,8880,244,93,329,1637,3017,3804,49,2,17550.281891891893
9263,3015764,3015764,3046305,93,Philip Roth,2008,Indignation,eng,3.69,8585,10831,1191,185,808,3228,4575,2035,11,1,29419.629433108672
9264,8526694,8526694,13393712,33,Teju Cole,2011,Open City,eng,3.5,9132,10624,1446,420,1379,3165,3736,1924,9,1,26781.40549698795
9265,822989,822989,808792,7,Dave Pelzer,1995,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",en-US,4.18,8201,9204,590,137,380,1553,2798,4336,65,1,16480.535497609737
9266,8113940,8113940,12909181,31,Melissa de la Cruz,2011,"Witches of East End (The Beauchamp Family, #1)",eng,3.51,13806,16562,2147,600,2064,5428,5208,3262,46,1,40648.494784446324
9267,443540,443540,3037523,45,Anita Shreve,2003,All He Ever Wanted,eng,3.18,11514,12519,936,728,2077,5164,3251,1299,18,1,31925.698811406663
9268,52629,52629,48807666,9,Clive Barker,1991,The Fifth Dominion (Imajica Part #1/2),eng,4.24,9421,9509,63,125,352,1433,2764,4835,38,1,15940.782328320538
9269,18080889,18080889,25389285,19,Vi Keeland,2013,"Worth the Fight (MMA Fighter, #1)",eng,4.06,20451,20571,1436,294,763,3810,8335,7369,33,1,46007.85111370376
9270,8089,8089,2321287,14,Robin McKinley,1997,Rose Daughter,eng,3.77,15696,16624,973,269,1302,4754,5988,4311,13,1,40554.066619345525
9271,6433344,6433344,6622835,7,Janice  Thompson,2009,"Fools Rush In (Weddings by Bella, #1)",en-US,3.59,8692,11535,923,605,1289,3349,3302,2990,37,1,25232.88605548331
